Variable:,tasmin
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2020,9.68,10.21,12.69,14.24,14.11,9.62,7.51,13.74,11.77,8.01,8.99,12.68,7.43,11.98,13.74,16.31,11.94,3.37,11.45,3.35,10.14
2021,9.71,10.30,12.79,14.26,14.21,9.64,7.67,13.79,11.72,7.91,9.00,12.79,7.34,12.06,13.77,16.24,11.96,3.36,11.48,3.21,10.32
2022,9.81,10.48,12.85,14.32,14.31,9.71,7.61,13.95,11.85,8.02,9.16,12.97,7.45,12.19,14.01,16.37,12.11,3.34,11.62,3.31,10.35
2023,9.92,10.46,12.92,14.38,14.31,9.83,7.89,13.96,11.94,8.17,9.18,12.91,7.55,12.24,14.04,16.45,12.16,3.66,11.66,3.41,10.55
2024,9.67,10.24,12.65,14.14,14.09,9.66,7.57,13.67,11.69,8.03,8.95,12.72,7.37,11.98,13.73,16.22,11.90,3.36,11.38,3.34,10.29
2025,9.68,10.17,12.68,14.24,14.12,9.56,7.56,13.72,11.75,8.05,8.92,12.71,7.41,11.97,13.78,16.30,11.89,3.46,11.38,3.35,10.18
2026,9.69,10.21,12.68,14.21,14.11,9.69,7.47,13.73,11.84,8.02,8.95,12.73,7.44,11.96,13.99,16.33,11.98,3.34,11.43,3.27,10.25
2027,9.83,10.39,12.86,14.34,14.20,9.82,7.72,13.81,11.85,8.12,9.18,12.83,7.50,12.22,13.90,16.29,12.07,3.42,11.58,3.37,10.42
2028,9.89,10.45,12.82,14.30,14.32,9.81,7.88,13.93,11.87,8.18,9.13,12.96,7.50,12.14,14.09,16.42,12.07,3.67,11.56,3.38,10.56
2029,10.13,10.69,13.10,14.52,14.53,10.08,7.98,14.19,12.29,8.51,9.40,13.15,7.94,12.44,14.19,16.61,12.42,3.85,11.87,3.82,10.64
2030,9.88,10.41,12.88,14.34,14.28,9.87,7.84,13.87,11.91,8.23,9.12,12.90,7.49,12.18,14.00,16.33,12.10,3.62,11.56,3.33,10.53
2031,9.99,10.51,12.90,14.42,14.33,10.05,7.94,14.04,12.18,8.31,9.29,12.94,7.72,12.20,14.11,16.53,12.33,3.68,11.76,3.57,10.52
2032,9.93,10.47,12.96,14.45,14.37,9.82,7.90,13.99,11.92,8.15,9.15,12.97,7.53,12.29,14.04,16.48,12.16,3.67,11.61,3.39,10.52
2033,9.95,10.47,12.85,14.35,14.31,9.83,7.98,13.96,12.06,8.32,9.18,12.90,7.70,12.16,14.07,16.49,12.11,3.82,11.63,3.51,10.54
2034,10.10,10.78,13.21,14.63,14.64,10.02,7.90,14.26,12.08,8.30,9.39,13.27,7.68,12.54,14.15,16.66,12.39,3.73,11.89,3.52,10.61
2035,10.07,10.56,13.03,14.55,14.43,10.05,8.01,14.11,12.20,8.40,9.31,13.03,7.80,12.32,14.25,16.65,12.35,3.78,11.80,3.65,10.76
2036,10.06,10.49,12.89,14.37,14.31,10.11,8.08,13.94,12.21,8.52,9.15,12.92,7.86,12.29,14.17,16.47,12.28,3.93,11.63,3.69,10.86
2037,10.02,10.50,12.98,14.53,14.43,9.98,8.06,14.06,12.10,8.34,9.20,13.03,7.72,12.28,14.01,16.53,12.25,3.82,11.67,3.63,10.77
2038,9.96,10.53,12.92,14.41,14.33,9.93,7.82,14.00,11.96,8.27,9.32,12.93,7.55,12.27,14.08,16.46,12.25,3.67,11.74,3.35,10.50
2039,10.12,10.67,13.11,14.59,14.48,10.10,7.93,14.14,12.18,8.42,9.44,13.10,7.81,12.47,14.19,16.68,12.37,3.72,11.87,3.71,10.72
2040,10.19,10.75,13.13,14.64,14.53,10.14,8.14,14.13,12.17,8.53,9.50,13.17,7.81,12.49,14.17,16.66,12.35,3.95,11.87,3.73,10.84
2041,10.05,10.56,12.96,14.34,14.34,10.13,8.05,13.96,12.12,8.44,9.36,12.96,7.73,12.31,14.09,16.38,12.29,3.80,11.72,3.64,10.83
2042,10.01,10.56,12.96,14.52,14.42,9.92,7.95,14.08,12.10,8.27,9.26,13.04,7.71,12.29,14.28,16.61,12.24,3.65,11.74,3.59,10.57
2043,10.15,10.70,13.08,14.61,14.52,10.13,8.03,14.18,12.32,8.47,9.44,13.12,7.94,12.39,14.21,16.74,12.41,3.85,11.89,3.86,10.68
2044,10.31,10.80,13.27,14.71,14.67,10.35,8.40,14.28,12.40,8.66,9.60,13.24,7.98,12.57,14.30,16.67,12.55,4.13,12.01,3.78,11.04
2045,10.14,10.55,13.01,14.54,14.40,10.10,8.20,14.03,12.24,8.58,9.32,13.00,7.93,12.35,14.13,16.62,12.34,3.98,11.77,3.85,10.81
2046,10.33,10.90,13.21,14.71,14.69,10.32,8.35,14.32,12.41,8.77,9.54,13.36,8.07,12.57,14.30,16.73,12.48,4.19,12.00,3.96,10.97
2047,10.35,10.95,13.19,14.66,14.68,10.34,8.31,14.37,12.46,8.73,9.74,13.33,8.11,12.55,14.33,16.69,12.61,4.11,12.14,3.98,11.04
2048,10.26,10.90,13.38,14.83,14.74,10.15,8.11,14.38,12.23,8.42,9.57,13.35,7.82,12.71,14.49,16.88,12.53,3.80,12.08,3.67,10.76
2049,10.13,10.68,13.03,14.58,14.45,10.03,8.13,14.09,12.17,8.49,9.33,13.07,7.86,12.36,14.27,16.62,12.28,3.92,11.75,3.78,10.77
2050,10.24,10.94,13.25,14.71,14.68,10.23,8.13,14.33,12.24,8.48,9.71,13.29,7.82,12.57,14.30,16.69,12.51,3.84,12.10,3.65,10.78
2051,10.01,10.57,13.06,14.54,14.47,9.92,7.89,14.04,11.96,8.30,9.26,13.07,7.61,12.43,14.06,16.53,12.19,3.64,11.71,3.48,10.69
2052,10.14,10.73,13.11,14.57,14.55,10.08,8.00,14.21,12.31,8.50,9.36,13.18,7.94,12.46,14.26,16.66,12.43,3.82,11.85,3.75,10.68
2053,10.05,10.62,13.10,14.57,14.52,9.90,7.91,14.11,12.07,8.38,9.27,13.12,7.71,12.44,14.17,16.57,12.29,3.79,11.74,3.59,10.57
2054,10.23,10.78,13.22,14.79,14.69,10.12,8.17,14.30,12.30,8.52,9.39,13.27,7.97,12.52,14.41,16.81,12.44,3.99,11.91,3.85,10.76
2055,10.41,10.90,13.48,14.90,14.90,10.36,8.38,14.50,12.51,8.70,9.57,13.47,8.09,12.78,14.48,16.88,12.69,4.15,12.11,3.98,11.11
2056,10.15,10.77,13.16,14.66,14.60,10.20,7.92,14.25,12.27,8.36,9.41,13.29,7.82,12.54,14.40,16.69,12.49,3.69,11.94,3.66,10.69
2057,10.23,10.78,13.25,14.67,14.70,10.26,8.24,14.27,12.23,8.51,9.59,13.32,7.86,12.57,14.11,16.61,12.54,3.95,12.03,3.73,10.97
2058,10.22,10.76,13.16,14.66,14.57,10.16,8.20,14.17,12.25,8.51,9.51,13.22,7.90,12.52,14.37,16.69,12.39,3.89,11.90,3.80,10.94
2059,10.28,10.87,13.19,14.67,14.66,10.25,8.36,14.34,12.26,8.50,9.66,13.31,7.85,12.56,14.26,16.71,12.57,4.01,12.08,3.71,10.99
2060,10.33,10.99,13.42,14.77,14.83,10.28,8.13,14.47,12.45,8.59,9.68,13.45,8.07,12.76,14.42,16.88,12.61,3.84,12.15,3.92,10.82
2061,10.13,10.74,13.13,14.65,14.57,10.08,8.01,14.19,12.22,8.42,9.43,13.18,7.80,12.47,14.33,16.71,12.37,3.75,11.90,3.64,10.68
2062,10.13,10.62,13.25,14.78,14.63,10.02,7.87,14.13,12.21,8.49,9.30,13.20,7.85,12.53,14.35,16.88,12.30,3.70,11.77,3.70,10.63
2063,10.19,10.64,13.10,14.66,14.54,10.12,8.22,14.15,12.20,8.57,9.36,13.13,7.87,12.39,14.27,16.74,12.40,3.99,11.80,3.78,10.75
2064,10.10,10.60,13.05,14.53,14.45,10.10,8.08,14.09,12.18,8.47,9.34,13.07,7.83,12.38,14.19,16.56,12.29,3.84,11.80,3.77,10.80
2065,10.29,10.52,13.09,14.62,14.41,10.36,8.39,14.11,12.37,8.80,9.47,12.97,8.08,12.38,14.34,16.75,12.50,4.29,11.87,4.08,11.11
2066,10.21,10.68,13.19,14.72,14.58,10.19,8.20,14.17,12.30,8.56,9.43,13.13,7.97,12.47,14.31,16.71,12.37,3.98,11.86,3.87,10.89
2067,10.54,11.13,13.52,14.90,14.93,10.54,8.50,14.56,12.59,8.86,9.86,13.54,8.22,12.85,14.50,16.86,12.79,4.25,12.28,4.08,11.19
2068,10.17,10.70,13.13,14.58,14.53,10.16,8.13,14.17,12.30,8.58,9.43,13.14,8.00,12.44,14.25,16.63,12.41,3.83,11.89,3.97,10.81
2069,10.43,11.08,13.34,14.76,14.77,10.43,8.47,14.37,12.45,8.72,9.81,13.43,8.11,12.75,14.33,16.82,12.60,4.18,12.20,4.00,11.10
2070,10.07,10.51,12.98,14.55,14.40,10.06,8.04,14.04,12.19,8.37,9.35,12.98,7.79,12.30,14.16,16.62,12.30,3.79,11.71,3.63,10.73
2071,10.13,10.75,13.22,14.63,14.65,10.06,7.93,14.23,12.22,8.37,9.42,13.29,7.81,12.51,14.30,16.68,12.39,3.77,11.88,3.70,10.63
2072,10.16,10.73,13.29,14.70,14.71,10.13,8.02,14.22,12.32,8.40,9.24,13.30,7.91,12.53,14.54,16.77,12.32,3.80,11.74,3.87,10.61
2073,10.38,11.08,13.38,14.87,14.84,10.34,8.25,14.42,12.31,8.55,9.72,13.45,8.00,12.72,14.47,16.98,12.60,3.96,12.16,4.03,10.99
2074,10.15,10.76,12.91,14.42,14.43,10.11,8.12,14.18,12.22,8.49,9.49,13.10,7.89,12.27,14.38,16.64,12.40,3.89,11.92,3.84,10.77
2075,10.12,10.67,13.07,14.61,14.56,10.08,8.10,14.20,12.27,8.45,9.31,13.18,7.85,12.38,14.22,16.69,12.35,3.84,11.81,3.72,10.77
2076,10.24,10.85,13.14,14.72,14.64,10.19,8.13,14.32,12.29,8.49,9.50,13.27,7.92,12.50,14.40,16.83,12.46,3.88,11.95,3.94,10.81
2077,10.19,10.75,13.14,14.64,14.56,10.11,8.10,14.20,12.20,8.50,9.43,13.20,7.91,12.49,14.27,16.63,12.39,3.96,11.92,3.81,10.81
2078,10.06,10.67,12.96,14.44,14.43,9.98,7.93,14.08,12.14,8.45,9.40,13.09,7.87,12.29,14.14,16.53,12.24,3.80,11.82,3.76,10.53
2079,9.93,10.46,12.96,14.46,14.32,9.83,7.88,13.91,11.93,8.18,9.17,12.96,7.63,12.31,14.04,16.45,12.14,3.67,11.61,3.61,10.45
2080,10.06,10.63,13.07,14.49,14.48,10.00,7.94,14.07,12.14,8.34,9.38,13.11,7.82,12.44,14.07,16.50,12.24,3.70,11.78,3.72,10.66
2081,10.09,10.65,13.19,14.66,14.59,10.04,7.92,14.15,12.17,8.29,9.33,13.17,7.77,12.52,14.31,16.63,12.32,3.66,11.78,3.62,10.61
2082,10.23,10.66,13.15,14.58,14.50,10.23,8.32,14.06,12.25,8.59,9.56,13.14,7.99,12.52,14.16,16.56,12.41,4.03,11.89,4.01,10.91
2083,10.13,10.65,13.03,14.54,14.51,10.09,8.13,14.18,12.27,8.49,9.37,13.12,7.93,12.34,14.17,16.59,12.35,3.91,11.82,3.89,10.75
2084,10.23,10.73,13.24,14.69,14.62,10.20,8.20,14.19,12.31,8.57,9.36,13.26,7.93,12.59,14.26,16.67,12.37,4.00,11.81,3.83,10.77
2085,10.29,10.87,13.30,14.78,14.74,10.22,8.24,14.33,12.34,8.58,9.56,13.36,7.95,12.65,14.36,16.79,12.52,4.05,12.00,3.79,10.89
2086,10.17,10.61,13.23,14.73,14.64,10.07,8.13,14.14,12.29,8.50,9.24,13.19,7.92,12.56,14.27,16.79,12.36,3.91,11.73,3.81,10.75
2087,10.12,10.63,13.08,14.51,14.51,10.09,8.10,14.12,12.21,8.47,9.35,13.15,7.86,12.46,14.17,16.59,12.33,3.84,11.80,3.82,10.71
2088,10.22,10.71,13.14,14.64,14.52,10.19,8.16,14.17,12.33,8.61,9.41,13.10,8.05,12.44,14.32,16.65,12.38,4.02,11.86,3.99,10.71
2089,9.92,10.47,12.96,14.39,14.36,9.83,7.87,13.97,11.98,8.22,9.17,12.95,7.64,12.28,14.11,16.37,12.14,3.58,11.63,3.51,10.55
2090,10.23,10.76,13.31,14.70,14.68,10.19,8.14,14.29,12.29,8.51,9.37,13.31,7.95,12.63,14.33,16.74,12.44,3.90,11.88,3.84,10.92
2091,10.13,10.68,13.14,14.64,14.55,10.03,8.05,14.12,12.17,8.39,9.37,13.17,7.82,12.47,14.34,16.69,12.31,3.84,11.80,3.73,10.71
2092,10.06,10.53,12.93,14.47,14.37,10.05,8.07,14.02,12.30,8.48,9.17,12.97,7.99,12.24,14.09,16.58,12.30,3.84,11.68,3.89,10.65
2093,9.98,10.50,12.92,14.55,14.37,9.86,7.91,14.02,12.23,8.31,9.20,12.95,7.88,12.21,14.20,16.61,12.15,3.66,11.65,3.75,10.46
2094,10.29,10.84,13.32,14.86,14.70,10.21,8.36,14.33,12.26,8.52,9.62,13.24,7.84,12.64,14.23,16.76,12.48,4.04,12.01,3.70,11.02
2095,10.29,10.84,13.30,14.81,14.69,10.24,8.34,14.29,12.39,8.60,9.57,13.25,8.05,12.57,14.27,16.81,12.48,3.99,11.98,3.96,11.00
2096,10.42,10.98,13.32,14.86,14.78,10.42,8.43,14.48,12.47,8.73,9.68,13.43,8.12,12.68,14.46,16.88,12.71,4.14,12.16,4.01,11.06
2097,10.16,10.75,13.16,14.67,14.60,10.08,8.04,14.21,12.12,8.42,9.43,13.20,7.84,12.50,14.35,16.84,12.32,3.74,11.87,3.78,10.71
2098,10.14,10.73,13.14,14.58,14.57,10.09,8.02,14.23,12.21,8.42,9.41,13.19,7.86,12.46,14.30,16.63,12.43,3.83,11.88,3.73,10.74
2099,10.17,10.75,13.06,14.57,14.55,10.11,8.10,14.22,12.33,8.53,9.37,13.21,8.09,12.40,14.31,16.75,12.38,3.87,11.87,4.01,10.73
2100,9.99,10.54,13.11,14.64,14.47,9.91,7.84,13.95,11.99,8.24,9.21,13.06,7.60,12.42,14.14,16.51,12.19,3.63,11.65,3.49,10.49
